"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2021",290.301,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2021",8513.93,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2021",2753.555,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2021",15869.104,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2021",2432.093,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2021",1251.887,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2021",82.215,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2021",43.994,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2021",7561.211,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2021",4497.705,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2020",39377.842,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2020",9753.683,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2020",3183.696,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2020",3699.561,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2020",323.048,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2020",15448.118,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2020",6969.736,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2020",24179.071,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2020",7481.378,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2020",1920.305,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2020",3612.239,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2020",285.655,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2020",8275.186,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2020",2604.308,,,,"Repository: ILO-STATISTICS - Micro data processing"
